Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	42	9.130434782608695	4.538478827948944E-24	Mrpl19,Rpl32,Rpl35a,Rps24,Rpl36a,Rpl26,Rps12,Rps27a,Rpl14,Rpl24,Rps17,Rpl29,Rpl18,Rpl21,Rps14,Rps8,Rpl27a,Rpl19,Rpl12,Rpl13a,Rpl23,Rplp1,Rps15a,Rps20,Rpl36al,Rps19,Rps15,Rps7,Rpl34,Rps18,Rpl11,Rpl17,Rps23,Rps2,Rps13,Fau,Rplp2,Rpl41,Rpl22l1,Rpsa,Rps10,Rpl28	366	264	17446	7.583333333333334	2.2556239774906253E-21	2.2556239774906253E-21	2.2283931045229313E-21
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	79	17.17391304347826	7.4678522059559395E-22	Rpl35a,Snrpd2,H2-Q7,Psmd4,Atxn2,Rps27a,Rpl14,Eno1b,Rpl27a,Rtca,Rbm12b2,Rpl19,U2surp,Hspe1,Rpl12,Rpl13a,Trmt1,Bccip,Rpl23,Hnrnph1,Bud13,Bclaf1,Rbm27,Tbrg4,Nop56,Rps18,Rpl11,Rps2,Gnl3,Rps13,Rpsa,Rbmx2,Rps10,Sec61b,Rbmx,Rpl32,Rps24,Nop58,Rpl26,Mapre1,Rps12,Txn1,Sbds,Ptcd2,Rpl24,Rps17,Nelfe,Hist1h4m,Srsf5,Dek,Eno1,Magoh,Hist1h4n,Rpl21,Rps8,Rps14,Gdi2,Snip1,Rbm3,Lsm6,Rps15a,Zc3h8,Rps20,Larp1b,Krr1,Rps19,Rps15,Rps7,Rpl7a,Rpl17,Rps23,Ktn1,H2-Q6,Fau,Myo5a,Selenoh,Apex1,Eef2,Rpl28	366	1113	17446	3.3833483078766093	3.711522546360102E-19	1.855761273180051E-19	1.8333577165621832E-19
GOTERM_MF_DIRECT	GO:0003723~RNA binding	47	10.217391304347826	2.1090678982824568E-10	Rbmx,Nudt16,Snrpb2,Hbp1,Sbds,Eno1b,Rbm18,Nelfe,Srsf5,Eno1,Hsp90b1,Magoh,Rpl18,Rps14,Rtca,Rbm12b2,U2surp,Exosc1,Rpl12,Trmt1,Rbm3,Hnrnph1,Lsm6,Zc3h8,Rnpc3,Rps20,Rbm27,Snrpg,Krr1,Rps15,Papolg,Rbm25,Yy1,Pdcd4,Rpl34,Rps18,Rpl11,Wrap53,Rpl7a,Tut1,Rps2,Snrpf,Rbmx2,Hmgb3,Apex1,Dnajc17,Eef2	366	780	17446	2.8722222222222222	1.0482064261019275E-7	3.49402248482127E-8	3.451841126855621E-8
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	6	1.3043478260869565	6.684330531320927E-6	Rplp1,Rplp2,Rpl19,Rpl12,Rpl17,Rpl23	366	14	17446	20.42857142857143	0.0033166112309884754	8.305280685166252E-4	8.205015727196438E-4
GOTERM_MF_DIRECT	GO:0004129~cytochrome-c oxidase activity	7	1.5217391304347827	2.0538736407042864E-5	Cox5b,Cox7b,Cox4i1,Cox6b1,Ndufa4,Cox6a1,Cox5a	366	28	17446	11.916666666666666	0.01015593347799415	0.002041550398860061	0.0020169039151716095
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	4	0.8695652173913043	3.5771322600828084E-5	Hba-a1,Hba-a2,Hbb-bt,Hbb-bs	366	4	17446	47.666666666666664	0.017621557282274658	0.002963057888768593	0.002927286566167765
GOTERM_MF_DIRECT	GO:0031072~heat shock protein binding	7	1.5217391304347827	8.062784913603943E-4	Slc18a2,Dnajc9,Dnaja1,Dnajb6,Eno1b,Stub1,Eno1	366	53	17446	6.29559748427673	0.3302709445360337	0.051654521058449365	0.05103092523078197
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	16	3.4782608695652173	8.31461103556529E-4	Cobll1,Septin2,Tmod3,Sdcbp,Mapre1,Stk24,Rpl14,Rpl24,Eno1b,Nop56,Clint1,Rpl7a,Eno1,Eif2a,Rps2,Eef2	366	279	17446	2.733572281959379	0.33860765911320223	0.051654521058449365	0.05103092523078197
GOTERM_MF_DIRECT	GO:0032403~protein complex binding	17	3.6956521739130435	0.0037409280763450936	Mysm1,Rps24,Rps19,Strn,Ndufa4,Arpc1b,Fyb,Myc,Wrap53,Hmbox1,Casp8,Rps2,Uqcrh,Ap2a2,Apex1,Eloc,Depdc5	366	358	17446	2.2635009310986964	0.8447514030132097	0.18768049918314683	0.18541473862962796
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	5	1.0869565217391304	0.003794538218795184	Hba-a1,Prdx4,Hba-a2,Hbb-bt,Hbb-bs	366	31	17446	7.688172043010752	0.8488484955112198	0.18768049918314683	0.18541473862962796
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	4	0.8695652173913043	0.004153894348117938	Hba-a1,Hba-a2,Hbb-bt,Hbb-bs	366	16	17446	11.916666666666666	0.8736608383953728	0.18768049918314683	0.18541473862962796
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	12	2.608695652173913	0.0046362448349239836	Irgm2,Arhgdib,Gtpbp8,Gnl3,Septin2,Rab7,Tgtp1,Gpn1,Tgtp2,Gm12185,Eef2,Rab8a	366	209	17446	2.736842105263158	0.9006962256892949	0.19201780691310164	0.18969968449563965
GOTERM_MF_DIRECT	GO:0050544~arachidonic acid binding	3	0.6521739130434783	0.014258741979780946	S100a8,Alox5ap,S100a9	366	9	17446	15.88888888888889	0.9992053455444642	0.545122674150087	0.5385417163132649
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	4	0.8695652173913043	0.01653342671754951	Hba-a1,Hba-a2,Hbb-bt,Hbb-bs	366	26	17446	7.333333333333333	0.9997479289922413	0.5869366484730076	0.5798508941654863
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	6	1.3043478260869565	0.02041461616794512	Hsp90b1,Dnaja1,Dnajb6,Pet100,Heatr3,Hspe1	366	75	17446	3.813333333333333	0.9999646799461495	0.6764042823645816	0.6682384358974036
GOTERM_MF_DIRECT	GO:0043022~ribosome binding	5	1.0869565217391304	0.029519588003667382	Rpsa,Sbds,Eef2,Sec61b,Eif2a	366	56	17446	4.2559523809523805	0.9999996592571725	0.9169522023639181	0.9058823568625428
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	4	0.8695652173913043	0.036286974041153	Ndufb7,Ndufa2,Ndufa4,Ndufb9	366	35	17446	5.447619047619048	0.9999999894798633	1.0	0.9899193548387096
GOTERM_MF_DIRECT	GO:0031722~hemoglobin beta binding	2	0.43478260869565216	0.041406859120816875	Hbb-bt,Hbb-bs	366	2	17446	47.666666666666664	0.9999999992548296	1.0	0.9899193548387096
GOTERM_MF_DIRECT	GO:0008301~DNA binding, bending	3	0.6521739130434783	0.04317517201088813	Crip1,Hmgb3,Hhex	366	16	17446	8.9375	0.9999999997023399	1.0	0.9899193548387096
GOTERM_MF_DIRECT	GO:0043177~organic acid binding	2	0.43478260869565216	0.061464557838623514	Hba-a1,Hba-a2	366	3	17446	31.77777777777778	0.9999999999999797	1.0	0.9899193548387096
